,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Total_Stops,Price,Duration_Hours,Duration_Min,Day_Of_Journey,Month_Of_Journey,Dep_hour,Dep_min,Arrival_hour,Arrival_min
6911,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4668,2,40,1,5,7,0,9,40
6912,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7480,12,45,12,6,20,40,9,25
6913,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6121,2,45,18,4,17,0,19,45
6914,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,15129,19,55,27,5,23,5,19,0
6915,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,7452,11,15,6,5,9,50,21,5
6916,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,10539,25,20,6,6,9,35,10,55
6917,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7648,2,50,3,3,22,20,1,10
6918,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3925,2,55,24,3,9,35,12,30
6919,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3597,2,20,15,6,13,15,15,35
6920,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,8586,15,10,1,5,18,55,10,5
6921,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,13591,26,20,27,6,16,55,19,15
6922,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9646,9,5,1,6,7,5,16,10
6923,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4668,2,50,6,5,9,45,12,35
6924,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,10203,10,25,9,5,10,0,20,25
6925,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7932,6,25,24,3,6,55,13,20
6926,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,7893,15,5,1,4,16,50,7,55
6927,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,13029,13,30,9,5,5,30,19,0
6928,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10262,27,35,12,6,9,0,12,35
6929,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3574,4,25,12,6,19,20,23,45
6930,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8759,14,30,3,6,7,55,22,25
6931,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,13502,23,40,3,3,8,0,7,40
6932,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6528,24,0,18,5,14,35,14,35
6933,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6017,13,20,27,3,15,5,4,25
6934,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5613,2,45,9,4,19,30,22,15
6935,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8040,1,30,27,6,8,45,10,15
6936,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5694,2,50,24,3,4,0,6,50
6937,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12898,25,30,21,5,17,30,19,0
6938,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5192,11,50,12,6,7,35,19,25
6939,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14714,28,0,1,6,15,0,19,0
6940,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,13817,17,15,12,3,5,45,23,0
6941,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14714,10,0,15,6,9,0,19,0
6942,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3597,2,20,12,5,19,35,21,55
6943,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6121,2,50,9,5,13,20,16,10
6944,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,11642,12,45,9,6,16,50,5,35
6945,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15764,12,25,6,3,16,0,4,25
6946,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4804,2,35,1,6,4,40,7,15
6947,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,13223,8,20,27,5,10,55,19,15
6948,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3858,2,25,24,6,11,35,14,0
6949,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6795,15,10,3,6,10,20,1,30
6950,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8327,5,30,9,3,16,45,22,15
6951,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8907,13,30,21,5,9,30,23,0
6952,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,7095,5,20,9,6,15,10,20,30
6953,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6902,10,40,21,3,21,0,7,40
6954,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,13029,17,5,21,5,19,30,12,35
6955,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8372,9,15,9,5,10,0,19,15
6956,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,10844,11,25,24,5,8,25,19,50
6957,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4384,2,30,6,3,19,35,22,5
6958,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,12121,12,30,15,5,9,35,22,5
6959,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,11467,28,50,21,5,9,35,14,25
6960,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6860,2,55,3,3,20,0,22,55
6961,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11241,9,15,15,6,10,0,19,15
6962,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,13759,24,55,24,3,19,45,20,40
6963,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4226,3,40,1,5,19,35,23,15
6964,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9274,9,30,9,5,16,0,1,30
6965,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,12192,11,0,27,6,8,0,19,0
6966,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4804,2,45,9,6,9,35,12,20
6967,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10262,25,5,27,6,11,30,12,35
6968,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10262,23,35,15,6,13,0,12,35
6969,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3175,1,30,9,6,16,55,18,25
6970,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12898,19,5,27,5,17,30,12,35
6971,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9564,3,15,21,6,11,0,14,15
6972,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,12819,29,35,27,6,13,25,19,0
6973,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,15187,22,45,24,3,9,10,7,55
6974,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,12802,28,20,24,5,9,25,13,45
6975,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4804,2,35,3,6,9,35,12,10
6976,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6300,2,20,9,3,17,45,20,5
6977,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3873,2,30,27,5,17,10,19,40
6978,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5224,2,35,1,6,17,15,19,50
6979,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5228,2,50,15,4,21,5,23,55
6980,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,8065,24,0,12,3,9,15,9,15
6981,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4441,2,50,3,4,21,5,23,55
6982,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7354,8,40,3,6,10,35,19,15
6983,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6094,2,50,21,5,5,10,8,0
6984,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,7064,16,0,1,4,20,0,12,0
6985,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,13292,18,50,9,6,9,35,4,25
6986,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,13376,22,0,12,6,14,35,12,35
6987,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,7791,32,5,21,3,10,45,18,50
6988,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7480,20,55,12,6,12,30,9,25
6989,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5069,4,50,15,5,8,10,13,0
6990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3257,2,50,18,6,9,30,12,20
6991,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,34273,12,40,9,5,12,50,1,30
6992,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,16704,23,50,18,5,19,10,19,0
6993,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,11432,14,55,9,5,8,20,23,15
6994,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4307,1,20,12,3,21,5,22,25
6995,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,13029,17,5,27,5,19,30,12,35
6996,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3100,1,25,21,5,15,0,16,25
6997,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,10031,26,50,24,3,19,45,22,35
6998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3841,2,35,6,6,6,55,9,30
6999,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4030,3,0,15,5,19,50,22,50
7000,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,10441,21,15,15,6,22,0,19,15
7001,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,14221,35,15,24,3,12,0,23,15
7002,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10262,7,30,3,6,11,30,19,0
7003,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7229,2,55,15,4,11,10,14,5
7004,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8033,2,50,24,3,13,0,15,50
7005,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6818,7,5,15,6,5,5,12,10
7006,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7485,12,15,21,5,8,45,21,0
7007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3971,2,50,3,6,9,30,12,20
7008,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3597,2,20,15,5,17,45,20,5
7009,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5678,1,30,18,3,2,55,4,25
7010,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,8366,22,30,24,5,9,25,7,55
7011,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,11753,8,20,6,6,10,55,19,15
7012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3841,2,20,24,6,22,20,0,40
7013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,9345,6,25,15,5,17,0,23,25
7014,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,15107,18,25,6,6,14,30,8,55
7015,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9646,15,25,6,6,7,5,22,30
7016,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10262,21,20,9,6,7,5,4,25
7017,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,8456,9,15,27,3,19,10,4,25
7018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3841,2,20,9,6,22,20,0,40
7019,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,12537,6,15,27,3,7,5,13,20
7020,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4804,2,35,6,6,9,35,12,10
7021,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7005,10,40,6,6,10,20,21,0
7022,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13587,13,55,15,6,7,5,21,0
7023,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4050,1,25,12,5,7,5,8,30
7024,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4148,2,45,21,3,9,35,12,20
7025,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3850,2,25,1,5,5,15,7,40
7026,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4591,2,45,27,4,1,30,4,15
7027,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8016,3,0,18,6,17,45,20,45
7028,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4804,2,30,18,5,15,15,17,45
7029,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,13941,26,30,18,5,5,45,8,15
7030,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7006,14,20,21,5,6,40,21,0
7031,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,14015,13,25,12,5,9,50,23,15
7032,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11087,8,45,12,3,22,55,7,40
7033,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5647,5,20,9,3,6,40,12,0
7034,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8745,5,5,21,5,23,30,4,35
7035,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8016,2,45,1,6,6,0,8,45
7036,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7202,3,15,9,6,11,0,14,15
7037,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5963,26,50,21,3,16,0,18,50
7038,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9646,12,45,6,6,9,45,22,30
7039,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3100,1,30,21,6,13,55,15,25
7040,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4148,2,35,9,3,15,20,17,55
7041,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4823,2,55,1,5,18,25,21,20
7042,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3841,2,30,6,4,17,10,19,40
7043,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,13014,9,20,3,6,9,40,19,0
7044,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10262,26,10,9,6,2,15,4,25
7045,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2575,1,20,27,3,21,5,22,25
7046,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,19225,7,15,6,3,8,0,15,15
7047,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4174,2,35,6,4,20,20,22,55
7048,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7870,5,10,6,6,14,25,19,35
7049,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7934,6,15,21,3,13,0,19,15
7050,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,11360,8,5,21,3,10,45,18,50
7051,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6442,9,20,27,6,6,50,16,10
7052,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10262,7,30,3,6,20,55,4,25
7053,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6732,7,45,27,3,11,30,19,15
7054,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4668,2,50,9,6,9,45,12,35
7055,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6258,5,45,21,4,2,0,7,45
7056,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,16108,12,10,15,6,7,5,19,15
7057,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14871,6,40,6,3,6,40,13,20
7058,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4483,2,50,9,4,23,55,2,45
7059,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,8066,27,10,12,5,20,25,23,35
7060,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,9946,7,15,9,6,11,15,18,30
7061,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6027,5,40,21,5,15,10,20,50
7062,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10262,13,45,9,6,22,50,12,35
7063,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,10844,21,5,9,6,21,10,18,15
7064,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,8586,7,5,15,5,16,30,23,35
7065,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6015,3,15,27,5,14,25,17,40
7066,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4990,2,50,18,4,13,0,15,50
7067,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,10844,19,10,12,5,21,10,16,20
7068,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13377,14,0,6,6,11,30,1,30
7069,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,12257,24,30,9,6,18,45,19,15
7070,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4804,2,35,27,5,17,15,19,50
7071,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10008,15,15,9,3,6,40,21,55
7072,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3597,2,20,1,5,19,35,21,55
7073,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3419,2,50,6,5,22,10,1,0
7074,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16289,11,55,27,5,7,5,19,0
7075,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,10844,19,30,18,5,16,30,12,0
7076,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9526,8,55,1,6,10,20,19,15
7077,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,8849,12,10,1,4,21,10,9,20
7078,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6121,2,45,6,5,6,10,8,55
7079,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,12347,24,25,21,3,18,25,18,50
7080,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5613,2,50,18,4,21,0,23,50
7081,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,18253,19,45,3,3,23,5,18,50
7082,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,14848,9,15,21,5,10,0,19,15
7083,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4995,1,30,15,5,10,20,11,50
7084,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4591,2,50,6,6,23,30,2,20
7085,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4462,2,40,18,3,20,25,23,5
7086,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12898,20,10,21,5,22,50,19,0
7087,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12032,9,50,27,3,9,0,18,50
7088,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,13029,18,45,9,5,9,40,4,25
7089,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3543,2,20,3,6,17,45,20,5
7090,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8851,2,45,3,3,6,10,8,55
7091,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14714,5,35,6,6,22,50,4,25
7092,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3841,2,35,24,4,6,55,9,30
7093,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7531,7,35,21,3,11,40,19,15
7094,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7845,7,20,27,3,6,0,13,20
7095,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9663,5,30,9,5,6,30,12,0
7096,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5678,1,25,6,5,2,55,4,20
7097,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5780,2,45,18,5,1,30,4,15
7098,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3841,2,25,9,4,9,0,11,25
7099,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7174,5,20,24,6,17,40,23,0
7100,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,13616,31,55,18,5,9,25,17,20
7101,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,18275,7,40,27,5,17,50,1,30
7102,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,14482,28,20,15,5,9,25,13,45
7103,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,7662,7,25,6,5,5,50,13,15
7104,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,11281,21,15,15,5,22,0,19,15
7105,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6117,16,5,21,5,19,0,11,5
7106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4423,2,40,6,4,5,55,8,35
7107,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,9416,9,50,6,6,12,0,21,50
7108,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6961,2,45,21,6,10,0,12,45
7109,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,13376,21,40,1,6,6,45,4,25
7110,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4239,2,55,24,3,7,45,10,40
7111,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13727,11,0,15,5,10,0,21,0
7112,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,13067,21,25,18,5,17,0,14,25
7113,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6961,2,50,21,6,13,20,16,10
7114,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,7064,28,40,1,4,18,55,23,35
7115,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8784,14,20,21,3,6,40,21,0
7116,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,13941,20,15,1,5,8,25,4,40
7117,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15058,12,10,24,6,7,5,19,15
7118,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6451,10,25,27,6,20,45,7,10
7119,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,13014,13,30,6,6,5,30,19,0
7120,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,22794,5,10,3,3,14,10,19,20
7121,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6922,9,0,27,4,10,35,19,35
7122,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7229,2,55,12,4,11,10,14,5
7123,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13587,11,0,12,6,10,0,21,0
7124,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,11228,30,20,21,3,12,55,19,15
7125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4282,2,50,1,5,4,55,7,45
7126,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12284,4,40,18,3,5,45,10,25
7127,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10262,27,35,9,6,9,0,12,35
7128,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6741,3,10,21,5,6,0,9,10
7129,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3943,2,50,15,6,10,30,13,20
7130,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,7662,28,20,12,5,16,45,21,5
7131,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,8586,23,50,12,5,8,25,8,15
